"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"We tried being healthy for you. Thanks for watching @gtfo_radio. We love you more than #wheatgrass. @… http://t.co/pEUxVN8GLQ",FALSE,0,NA,2014-12-12 19:08:51,FALSE,NA,"543482632680792064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","allieblablah",0,FALSE,FALSE,"-77.022938","38.924848"
"Soliant Health: Speech Therapist Needed in Leonardtown Area (#LeonardtownArea, MD) http://t.co/HCgeV30TGh #Healthcare #Job #Jobs",FALSE,0,NA,2014-12-12 19:08:49,FALSE,NA,"543482625131028480",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-76.6357942","38.291238"
"Health experts in Baltimore to discuss Ebola crisis: Some of the world's top health leaders were in Baltimore on… http://t.co/BisSxNwslL",FALSE,0,NA,2014-12-12 19:08:12,FALSE,NA,"543482466690801665",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","BaltimoreCP",0,FALSE,FALSE,"-76.6155346","39.30190319"
"#Physician #Job in #MountVernon, MO: Physician - Pulmonolo... at Department of Veterans Affairs http://t.co/KyxVivbsIR #VeteranJob",FALSE,0,NA,2014-12-12 19:07:53,FALSE,NA,"543482388701925376",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mop_health",0,FALSE,FALSE,"-93.8185401","37.1036665"
"#Camden, NJ #IT #Job: Epic Client Services Manager Jobs-Camden, NJ at Soliant Health http://t.co/BjHtONMynu #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:07:48,FALSE,NA,"543482367533277184",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-75.1196199","39.9259463"
"@JasonAdamStahl: @midnight Now I can stay on my feudal lord's health plan until I'm 26. Thanks CharlemagneCare! #MillennialHistory",FALSE,0,"JasonAdamStahl",2014-12-12 19:07:46,FALSE,NA,"543482360285913090","88777284","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonAdamStahl",0,FALSE,FALSE,"-73.98327389","40.75789835"
"Physical Therapist - PT - SNF - Supplemental Health Care: (#Grundy, VA) http://t.co/miKzAo5IbZ #Healthcare #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:07:30,FALSE,NA,"543482290022531073",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-82.0990223","37.2778886"
"#Healthcare #Job in #CastlePoint, NY: Lead Medical Support... at Department of Veterans Affairs http://t.co/CfT3dacqpE #VeteranJob",FALSE,0,NA,2014-12-12 19:07:18,FALSE,NA,"543482243394449409",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_RAM_health",0,FALSE,FALSE,"-73.9595828","41.5462048"
"Registered Nurse I- Saint Luke's Home Care... - Saint Luke's Health System: (#Smithville, MO) http://t.co/FemKQn82kY #Nursing #Job",FALSE,0,NA,2014-12-12 19:06:52,FALSE,NA,"543482133575000064",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SaintLukesJobs",0,FALSE,FALSE,"-94.5810659","39.3869442"
"#Healthcare #Job alert: Occupational Therapist needed in Beaufort, SC... | Soliant Health | #Beaufort, SC http://t.co/4lbkAFr1Bo",FALSE,0,NA,2014-12-12 19:06:42,FALSE,NA,"543482092659560448",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_gas_health",0,FALSE,FALSE,"-80.6698286","32.4315813"
"Mercy Health #Nursing #Job: Clinic Nurse (#Northwest, AR) http://t.co/YuM9Afyrib #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:06:42,FALSE,NA,"543482089497034753",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-92.2433487","36.0031934"
"Froedtert Health #Nursing #Job: STAFF RN, FH - MICU Job (#Milwaukee, WI) http://t.co/4zCbmx0HHH #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:06:16,FALSE,NA,"543481983779622912",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"Soliant Health #IT #Job: Epic ClinDoc Jobs in New Mexico- Epic Jobs (#SantaFe, NM) http://t.co/uIaDG4zgcF #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:06:08,FALSE,NA,"543481947591155712",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_sfe_it",0,FALSE,FALSE,"-105.937799","35.6869752"
"Sharon Stringer. Community health promoter. #browngirlwellness women's seminar. @ Kovalchick… http://t.co/6sqmFqeLCo",FALSE,0,NA,2014-12-12 19:05:52,FALSE,NA,"543481880746917888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","browngirlwellPA",0,FALSE,FALSE,"-79.16025339","40.61241556"
"#GeneralScience #Job in #Gastonia, NC: Quality Manage... at Partners Behavioral Health Manag... http://t.co/Zp96mcFROG #nowhiring",FALSE,0,NA,2014-12-12 19:05:13,FALSE,NA,"543481719358111744",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","TheJobNetwork",0,FALSE,FALSE,"-81.1335076","35.2428095"
"Soliant Health #Healthcare #Job: SLP Job in Charlotte, NC (#Charlotte, NC) http://t.co/hk2brAHymA #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:05:10,FALSE,NA,"543481702878687232",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-80.8431267","35.2270869"
"#Healthcare #Job alert: Physical Therapist | VCU Health System | #Richmond, VA http://t.co/mWrT0mcgw3 http://t.co/pw48NbKpWi",FALSE,0,NA,2014-12-12 19:04:50,FALSE,NA,"543481620745826304",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-77.469092","37.542979"
"NURSE MANAGER ACUTE SVCS - Riverside Health System: (#Hampton, VA) http://t.co/fgjHpJND2M #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:04:33,FALSE,NA,"543481551338471424",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","jobsatriverside",0,FALSE,FALSE,"-76.3452218","37.0298687"
"greys anatomy is fucking with my mental health for real. it's just too much. #season6finaleruinedme #greys",FALSE,2,NA,2014-12-12 19:04:10,FALSE,NA,"543481454626635777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raychillhanna",0,FALSE,FALSE,"-81.2461432","42.9866952"
"#Retail #Job in #ShelbyTownship, MI: Health Enthusiast Part-Time at The Vitamin Shoppe http://t.co/rIE8AYrSSL #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:04:07,FALSE,NA,"543481442051702785",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-82.978685","42.6279619"
"#Nursing #Job in #Winchester, VA: Medical Laboratory Technician Job at Valley Health Nurses http://t.co/au2BDprZg2 #Nurse #Nurse",FALSE,0,NA,2014-12-12 19:04:03,FALSE,NA,"543481425568071680",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1633341","39.1856597"
"Whenever I make a commitment to try and eat healthy I always feel like I'm becoming Schmidt #NewGirl",FALSE,3,NA,2014-12-12 19:03:59,FALSE,NA,"543481406349795328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrDorkian",0,FALSE,FALSE,"-89.527542","37.3144571"
"Yale New Haven Health Services: System Manager Health &amp; Wellness Program (#NewHaven, CT) http://t.co/rPi0w3gvBk #Healthcare #Job",FALSE,0,NA,2014-12-12 19:03:58,FALSE,NA,"543481402075783168",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","BPTHospCareers",0,FALSE,FALSE,"-72.935109","41.302774"
"#Guthrie, OK #Nursing #Job: Registered Nurse at Mercy Health http://t.co/sKKiYiY0Pm #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:03:31,FALSE,NA,"543481291144826880",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-97.4604338","35.8765465"
"Soliant Health: Occupational Medicine Physician Job in Marion, SC (#Marion, SC) http://t.co/XNYhwsSJwQ #Physician #Job #Jobs",FALSE,0,NA,2014-12-12 19:03:30,FALSE,NA,"543481284165529600",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_scm_health",0,FALSE,FALSE,"-79.4006069","34.178216"
"#Healthcare #Job in #Nashville, TN: School Contract Job, COTA, South of Nashville, Te... at Soliant Health http://t.co/5Pv7ZttcZH",FALSE,0,NA,2014-12-12 19:03:29,FALSE,NA,"543481280428380160",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-86.7844432","36.1658899"
"#TweetMyJobs #Retail #Job alert: Retail Store Positions | CVS Health | #Pickens, SC http://t.co/mEhbWnIJdK #Jobs",FALSE,0,NA,2014-12-12 19:03:05,FALSE,NA,"543481180352290816",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_retail",0,FALSE,FALSE,"-82.703604","34.882778"
"@MLKrepublican @IchabodFuxter @angelmouse4 You mean you don't have health care now? Or do you mean you had a junk policy and had to go out",FALSE,0,"MLKrepublican",2014-12-12 19:02:56,FALSE,"543480827397423105","543481143883210752","494999217","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","overthelimit80",0,FALSE,FALSE,"-79.53805153","43.66212307"
"Soliant Health: Urgent Care Physician Job in DC (#DC, DC) http://t.co/uzKBSYKzWK #Physician #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:02:55,FALSE,NA,"543481138254077952",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-77.0363658","38.8951118"
"Soliant Health: Travel CVOR RN needed in Daytona, FL (#Daytona, FL) http://t.co/6FChfVJy8Q #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:02:03,FALSE,NA,"543480922192896000",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_FLD_NURSING",0,FALSE,FALSE,"-81.0696113","29.1857775"
"#Nursing #Job in #FallRiver, MA: Registered Nurse / Travel RN at Supplemental Health Care http://t.co/ZTbOfK2uBk #Jobs",FALSE,0,NA,2014-12-12 19:01:54,FALSE,NA,"543480883513012225",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",1,FALSE,FALSE,"-71.1151431","41.7359452"
"#Education #Job in #Indianapolis, IN: Deaf and Hard of Hearing Teacher Job Hiring in ... at Soliant Health http://t.co/gtDO9pVvrF",FALSE,0,NA,2014-12-12 19:01:31,FALSE,NA,"543480784607133696",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-86.1580423","39.7683765"
"PCT - Fresenius Medical Care: (#Jamestown, NC) http://t.co/t67NvJtXXj #Healthcare #dialysis #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:01:30,FALSE,NA,"543480782010843136",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nct_health",1,FALSE,FALSE,"-79.9353141","35.9943032"
"#Nursing #Job alert: EMPLOYEE HEALTH AND WE... | South Georgia Medical Center | #Valdosta, GA http://t.co/7xXFSMxpXM #SGMCHealth",FALSE,0,NA,2014-12-12 19:00:58,FALSE,NA,"543480648413880320",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SGMCCareers",0,FALSE,FALSE,"-83.2863","30.8625"
"Nurse Practitioner Simpsonville - CVS Health: (#Simpsonville, SC) http://t.co/cGIGnCqof8 #Nursing #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:00:56,FALSE,NA,"543480640188854272",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_nursing",0,FALSE,FALSE,"-82.2542834","34.7370639"
"#Healthcare #Job alert: PATIENT FINANCIAL SRV SUPV | Inova Health System | #FALLSCHURCH, VA http://t.co/MhqdPNrMbl #Jobs",FALSE,0,NA,2014-12-12 19:00:27,FALSE,NA,"543480519124471810",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAV_health",0,FALSE,FALSE,"-77.2236236","38.8704605"
"#Healthcare #Job alert: Certified Home Health ... | Barnabas Health Home Health and ... | #LongBranch, NJ http://t.co/IoDC15eDjb",FALSE,0,NA,2014-12-12 19:00:25,FALSE,NA,"543480507904692224",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","JobsAtBarnabas",0,FALSE,FALSE,"-73.9923596","40.3042778"
"#Nursing #Job in #KansasCity, KS: Travel Operating Room Nursing Job at One of Bes... at Soliant Health http://t.co/fHSRV3qHQm #RN",FALSE,0,NA,2014-12-12 19:00:23,FALSE,NA,"543480500346556417",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-94.6274636","39.114053"
"Mercy Health: Medical Technologist II (#StLouis, MO) http://t.co/NnM6On8KuO #Healthcare #VeteranJob #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 19:00:22,FALSE,NA,"543480497079189505",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-90.4462185","38.6447"
"@MLKrepublican @IchabodFuxter @angelmouse4 Obamacare has ALLOWED the elderly to no longer be required to work for their health care which no",FALSE,0,"MLKrepublican",2014-12-12 19:00:11,FALSE,"543479313740226561","543480448798965760","494999217","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","overthelimit80",0,FALSE,FALSE,"-79.53799211","43.66190442"
"#Healthcare #Job alert: LICENSED PRACTICAL NURSE - OUTPATIENT | Inova Health System | #Manassas, Va http://t.co/V3WHncEQtV #Jobs",FALSE,0,NA,2014-12-12 18:59:58,FALSE,NA,"543480397938454528",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAF_health",0,FALSE,FALSE,"-77.480323","38.76551"
"Soliant Health #Healthcare #Job: School Contract Job, SLP, King George, VA. (#Kinggeorge, VA) http://t.co/GW91PwErPG #Jobs",FALSE,0,NA,2014-12-12 18:59:52,FALSE,NA,"543480372948762624",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-77.184722","38.268056"
"Sharon Stringer.  Community Health Promotion. #browngirlwellness @ Kovalchick Convention and Athletic… http://t.co/U9JjjZbaDy",FALSE,0,NA,2014-12-12 18:59:26,FALSE,NA,"543480260537630720",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","browngirlwellPA",0,FALSE,FALSE,"-79.16025339","40.61241556"
"#Dublin, GA #Healthcare #Job: Registered Clinical Dietitian at Department of Veterans Affairs http://t.co/VtIBO0T6XK #VeteranJob",FALSE,0,NA,2014-12-12 18:58:52,FALSE,NA,"543480121164697600",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_gad_health",0,FALSE,FALSE,"-82.903754","32.5404447"
"Social media is really a place where people can live in their dillusions... That can't be good for mental health",FALSE,0,NA,2014-12-12 18:58:51,FALSE,NA,"543480113904353280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialbxb2",0,FALSE,FALSE,"-89.97475086","30.02367072"
"Supplemental Health Care #Nursing #Job: Med Surg Tele travel nurse - Registered Nurse... (#Providence, RI) http://t.co/VxubVJ16cQ",FALSE,0,NA,2014-12-12 18:58:48,FALSE,NA,"543480104123252736",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_rip_nursing",0,FALSE,FALSE,"-71.4091563","41.816736"
"#Nursing #Job alert: STAFF RN, FH - 4SW MEDICINE/HEM ONC Job | Froedtert Health | #Milwaukee, WI http://t.co/ONiIkMHhRl #Jobs",FALSE,0,NA,2014-12-12 18:58:23,FALSE,NA,"543479997755715584",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","FroedtertJobs",0,FALSE,FALSE,"-87.9064736","43.0389025"
"#IT #Job alert: Mckesson EMR Jobs- Waterbury, Connecticut | Soliant Health | #Waterbury, CT http://t.co/awmqWrZOnL #Jobs",FALSE,0,NA,2014-12-12 18:58:18,FALSE,NA,"543479976599621632",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_IT",0,FALSE,FALSE,"-73.0514965","41.5581525"
"#Healthcare #Job alert: Charles County, Maryland position for Occupa... | Soliant Health | #CharlesCO, MD http://t.co/LcjyEPM3PB",FALSE,0,NA,2014-12-12 18:58:16,FALSE,NA,"543479969255411712",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAL_health",0,FALSE,FALSE,"-77.1024902","38.5221781"
"Health science exam on fl-I'm going to fail and drop out of this academy.",FALSE,0,NA,2014-12-12 18:58:14,FALSE,NA,"543479959008722944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiceKimme",0,FALSE,FALSE,"-86.65300868","33.52974401"
"#HiltonHeadArea, SC #Healthcare #Job: SLP Job in Hilton Head, SC Area School System -... at Soliant Health http://t.co/SUUvmlTmvF",FALSE,0,NA,2014-12-12 18:57:53,FALSE,NA,"543479871398100992",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-81.1637245","33.836081"
"#TweetMyJobs #Retail #Job alert: Health Enthusiast Part-Time | The Vitamin Shoppe | #Sarasota, FL http://t.co/wcrSWfZ7uW #Jobs",FALSE,0,NA,2014-12-12 18:57:49,FALSE,NA,"543479853329039360",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-82.530019","27.294762"
"#Healthcare #Job alert: Director-Lab Operations | Mercy Health | #Springfield, MO http://t.co/swbIJzTf3P #VeteranJob #Jobs",FALSE,0,NA,2014-12-12 18:57:21,FALSE,NA,"543479737608183808",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"Supplemental Health Care #Healthcare #Job: Physical Therapist - PT (#Culpeper, VA) http://t.co/3BhaRRNDpj #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 18:56:09,FALSE,NA,"543479436054511616",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_VAC_health",0,FALSE,FALSE,"-77.9966639","38.4731815"
"#Nursing #Job alert: RN / Registered Nurse / Travel RN | Supplemental Health Care | #IowaCity, IA http://t.co/nHww4nweKH #Jobs",FALSE,0,NA,2014-12-12 18:56:09,FALSE,NA,"543479435253387265",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-91.5301683","41.6611277"
"Speech Language Pathologist, Milwaukee, Wisconsin HO... - Soliant Health: (#Milwaukee, WI) http://t.co/ugdRjsYLBo #Healthcare #Job",FALSE,0,NA,2014-12-12 18:56:09,FALSE,NA,"543479434196418562",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Schools",0,FALSE,FALSE,"-87.9064736","43.0389025"
"Well i just want to say thanks for inspiring to get my life and health back on track you were my #wakeupcall #ROCKTALK please RT @therock",FALSE,0,NA,2014-12-12 18:55:45,FALSE,NA,"543479335357644800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EliezerSantana1",0,FALSE,FALSE,"-81.7672529","41.3996543"
"#Nursing #Job in #WebsterGroves, MO: CNA at Bethesda Health Group http://t.co/L2r4iKWFqn #VeteranJob #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 18:55:26,FALSE,NA,"543479254168522753",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","BethesdaCareers",0,FALSE,FALSE,"-90.3573389","38.5925524"
"VCU Health System #Healthcare #Job: Envir Services Aide (#SouthHill, VA) http://t.co/hPTdWbog5K #Jobs http://t.co/JHbWDWV56h",FALSE,0,NA,2014-12-12 18:55:10,FALSE,NA,"543479186233372672",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VCUHealthJobs",0,FALSE,FALSE,"-78.1288857","36.726532"
"CVS Health #Retail #Job: Retail Store Positions (#Abbeville, SC) http://t.co/tSvTwnktlb #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 18:55:04,FALSE,NA,"543479161902211072",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_grn_retail",0,FALSE,FALSE,"-82.3837855","34.1605937"
"#North, IA #EmergencyMedicine #Job: Full Time Emergency Physician Job in IA at Soliant Health http://t.co/yc2GqvK4SQ #Jobs",FALSE,0,NA,2014-12-12 18:55:02,FALSE,NA,"543479155522670592",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_iad_health",0,FALSE,FALSE,"-93.097702","41.8780025"
"#Damariscotta, ME #Nursing #Job: Maine Hospital Looking for an ER RN for Travel Nursi... at Soliant Health http://t.co/Tn2sp0kGDC",FALSE,0,NA,2014-12-12 18:55:01,FALSE,NA,"543479149419978752",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mep_nursing",0,FALSE,FALSE,"-69.5188884","44.0328765"
"#HealthWelfare #Job alert: Activities Assistant | Bethesda Health Group | #Kirkwood, MO http://t.co/JevSr3Erj6 #VeteranJob #Jobs",FALSE,0,NA,2014-12-12 18:54:28,FALSE,NA,"543479010303307776",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","BethesdaCareers",0,FALSE,FALSE,"-90.406785","38.5833862"
"Administrative Director-Nursing, Women &amp;a... - Mercy Health: (#Springfield, MO) http://t.co/1HHtoir2LN #Healthcare #VeteranJob #Job",FALSE,0,NA,2014-12-12 18:54:23,FALSE,NA,"543478989424041984",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","MercyJobs",0,FALSE,FALSE,"-93.274092","37.1799869"
"Operating Room Job Travel Nurse West Atlanta - Soliant Health: (#Atlanta, GA) http://t.co/WjH5V1G7Wf #Nursing #RN #Job #Jobs",FALSE,0,NA,2014-12-12 18:53:57,FALSE,NA,"543478880250523648",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_Nursing",0,FALSE,FALSE,"-84.39","33.76"
"#Plymouth, MA #Nursing #Job: OR Registered Nurse/RN at Supplemental Health Care http://t.co/NM9eEE9JDE #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 18:53:25,FALSE,NA,"543478746406088705",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","WorkWithSHC",0,FALSE,FALSE,"-70.645473","41.8804637"
"Licensed Practical Nurse (PRN)- Smithville... - Saint Luke's Health System: (#Smithville, MO) http://t.co/5UIgIzQjE8 #Nursing #Job",FALSE,0,NA,2014-12-12 18:52:52,FALSE,NA,"543478609420107778",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","SaintLukesJobs",0,FALSE,FALSE,"-94.5810659","39.3869442"
"The Vitamin Shoppe: Health Enthusiast Part-Time (#Gambrills, MD) http://t.co/chy7GxqZIn #Retail #Job #Jobs #TweetMyJobs",FALSE,0,NA,2014-12-12 18:52:50,FALSE,NA,"543478601882947584",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","VSIcareers",0,FALSE,FALSE,"-76.6824442","39.0345611"
"@crowdtappers @RicolaUSA my husband he is in the Air Force and we need to keep him health #healthy4holidays",FALSE,0,"crowdtappers",2014-12-12 18:52:49,FALSE,"543478357313454080","543478598137835520","158429303","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AinslieStar21",0,FALSE,FALSE,"-80.60413607","28.19078209"
"Soliant Health #Education #Job: Full time school psychologist job High Point, NC (#HighPoint, NC) http://t.co/YkcCzhw54F #Jobs",FALSE,0,NA,2014-12-12 18:52:25,FALSE,NA,"543478495678967808",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nct_edu",0,FALSE,FALSE,"-80.0053176","35.9556923"
"#Winchester, VA #Nursing #Job: Licensed Practical Nurse - Clinic Job at Valley Health Nurses http://t.co/kjIa6uCM6H #Nurse #Nurse",FALSE,0,NA,2014-12-12 18:52:18,FALSE,NA,"543478465844871169",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ValleyHealthRNs",0,FALSE,FALSE,"-78.1633341","39.1856597"
"Soliant Health: Primary Care Physician Job near Baltimore, MD (#Baltimore, MD) http://t.co/qFYQbdu638 #FamilyPractice #Job #Jobs",FALSE,0,NA,2014-12-12 18:52:15,FALSE,NA,"543478452909658112",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","Soliant_MDs",0,FALSE,FALSE,"-76.6121893","39.2903848"
